,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,Class
405,0.481586,0.246656,0.326705,0.874212,0.131542,0.407323,0.771796,0.891189,0.896998,0.073973,0.118261,0.135664,0.033687,0.35,0.769231,0.643533,0.810811,0.632653,0.379747,0.635802,0.342704,0.212371,0.244788,0.296569,0.892963,0.061501,0.147327,0.791136,0.910446,0.916201,0.079825,0.102372,0.113163,0.019386,0.638554,0.863158,0.501377,0.882075,0.540816,0.381579,0.248844,0.239074,0.246465,0.372512,0.229665,0.898333,0.112732,0.253373,0.799061,0.913778,0.919501,0.117167,0.107413,0.111828,0.053305,0.741176,0.739583,0.435829,0.586538,0.865979,0.373333,0.320327,0.211123,0.234375,0.235758,0.184348,0.901377,0.06192,0.247826,0.804927,0.915687,0.921086,0.132961,0.121349,0.122429,0.038991,0.743243,0.79,0.469231,0.615385,0.85567,0.378378,0.234061,0.20067,0.286169,0.322059,0.248497,0.903423,0.061108,0.341074,0.821041,0.914642,0.919926,0.142156,0.133219,0.134385,0.046146,0.75,0.727273,0.391753,0.504808,0.907216,0.391892,0.321725,0.270881,0.263158,0.262288,0.214533,0.903423,0.061108,0.213442,0.821041,0.914642,0.919926,0.138981,0.144015,0.143636,0.046146,0.74026,0.712766,0.391753,0.527523,0.907216,0.39726,0.250242,0.289982,0.266082,0.709427,0.237024,0.910418,0.049686,0.315789,0.826796,0.922043,0.927349,0.12989,0.153132,0.150452,0.116641,0.74026,0.711111,0.399485,0.298165,0.989691,0.39726,0.392688,0.284074,3
406,0.169972,0.062185,0.204545,0.578532,0.080622,0.144165,0.708781,0.489101,0.497483,0.191172,0.195597,0.187796,0.0,0.6625,0.794872,0.782334,0.87027,0.112245,0.658228,0.175926,0.241685,0.286598,0.044129,0.394608,0.586408,0.162362,0.179922,0.736468,0.48091,0.499817,0.161734,0.199126,0.166667,0.002743,0.807229,0.684211,0.663912,0.759434,0.346939,0.684211,0.114022,0.183032,0.531313,0.122522,0.545455,0.630472,0.660477,0.394303,0.8066,0.505133,0.534382,0.423661,0.418316,0.369176,0.005234,0.858824,0.541667,0.815508,0.490385,0.298969,0.706667,0.246067,0.162031,0.541667,0.096456,0.37913,0.621814,0.259443,0.450725,0.78532,0.506152,0.529112,0.446646,0.412151,0.384186,0.001431,0.851351,0.57,0.823077,0.586538,0.010309,0.702703,0.225764,0.137368,0.496025,0.095681,0.436874,0.623128,0.239292,0.451379,0.798481,0.506152,0.529112,0.446268,0.412151,0.384186,0.001431,0.828947,0.565657,0.724227,0.586538,0.010309,0.702703,0.213101,0.214437,0.45614,0.077924,0.377163,0.623128,0.239292,0.28247,0.798481,0.506152,0.529112,0.4363,0.445551,0.410632,0.001431,0.818182,0.542553,0.724227,0.605505,0.010309,0.712329,0.165753,0.234598,0.45614,0.077924,0.377163,0.623128,0.239292,0.277431,0.798481,0.506152,0.529112,0.412676,0.445551,0.410632,0.001256,0.818182,0.522222,0.724227,0.605505,0.010309,0.712329,0.116001,0.234598,4
407,0.164306,0.081119,0.252841,0.9858,0.132956,0.135011,0.894782,0.995993,0.996,0.194825,0.040926,0.042654,0.008306,0.775,0.74359,0.772871,0.875676,0.142857,0.405063,0.197531,0.147633,0.210309,0.212402,0.242647,0.973438,0.081181,0.131682,0.869111,0.993922,0.990557,0.174865,0.045776,0.056051,0.005669,0.903614,0.852632,0.694215,0.886792,0.387755,0.381579,0.218028,0.087532,0.226263,0.275005,0.270335,0.971171,0.12069,0.173913,0.867139,0.990095,0.988494,0.186669,0.081324,0.077419,0.014538,0.894118,0.78125,0.614973,0.769231,0.670103,0.373333,0.220264,0.127016,0.189236,0.159808,0.184348,0.969593,0.055728,0.165217,0.865513,0.98874,0.987103,0.177676,0.093081,0.091184,0.013414,0.878378,0.79,0.592308,0.769231,0.659794,0.378378,0.151092,0.122701,0.151033,0.161923,0.210421,0.968074,0.051399,0.143687,0.879052,0.983791,0.982463,0.197157,0.158676,0.150646,0.012878,0.855263,0.79798,0.5,0.778846,0.659794,0.391892,0.133085,0.173539,0.138889,0.131872,0.181661,0.968074,0.051399,0.089918,0.879052,0.983791,0.982463,0.192753,0.171535,0.161016,0.012878,0.844156,0.787234,0.5,0.788991,0.659794,0.39726,0.103515,0.194468,0.314327,0.252407,0.307958,0.950655,0.106225,0.209634,0.861971,0.967719,0.964509,0.23662,0.24599,0.254728,0.017896,0.844156,0.577778,0.56701,0.573394,0.845361,0.383562,0.171519,0.189333,1
408,0.243626,0.137051,0.323864,0.624555,0.084866,0.340961,0.475877,0.661676,0.691174,0.115982,0.168784,0.175948,0.184587,0.4875,0.807692,0.741325,0.47027,0.938776,0.278481,0.419753,0.34716,0.039175,0.044087,0.107843,0.62201,0.04674,0.063885,0.48045,0.657181,0.686852,0.155065,0.231586,0.229936,0.061266,0.73494,0.915789,0.586777,0.556604,0.918367,0.289474,0.068567,0.232482,0.038384,0.04389,0.105263,0.622905,0.050398,0.071964,0.482055,0.657181,0.686852,0.141284,0.200252,0.194086,0.064935,0.717647,0.916667,0.473262,0.548077,0.917526,0.28,0.05601,0.319438,0.079861,0.028603,0.206957,0.635776,0.066873,0.097101,0.500226,0.668468,0.696915,0.220698,0.222552,0.218715,0.036666,0.864865,0.76,0.533333,0.519231,0.907216,0.283784,0.046725,0.164214,0.073132,0.02777,0.238477,0.637119,0.061679,0.097242,0.50861,0.668468,0.696915,0.220511,0.222552,0.218715,0.036666,0.842105,0.757576,0.43299,0.519231,0.907216,0.283784,0.043118,0.248775,0.067251,0.022616,0.205882,0.637119,0.061679,0.060854,0.50861,0.668468,0.696915,0.215586,0.240588,0.233771,0.036666,0.831169,0.744681,0.43299,0.541284,0.907216,0.287671,0.033538,0.268291,0.067251,0.022616,0.205882,0.637119,0.061679,0.059768,0.50861,0.668468,0.696915,0.203912,0.240588,0.233771,0.032182,0.831169,0.733333,0.43299,0.541284,0.907216,0.287671,0.023471,0.268291,1
409,0.320113,0.121417,0.286932,0.86677,0.097595,0.256293,0.746151,0.894183,0.897717,0.08554,0.140559,0.180095,0.011537,0.4625,0.769231,0.665615,0.854054,0.255102,0.35443,0.333333,0.358727,0.350515,0.05241,0.377451,0.856573,0.195572,0.221643,0.743397,0.882981,0.88489,0.176949,0.204328,0.223355,0.000732,0.795181,0.663158,0.630854,0.759434,0.214286,0.368421,0.142527,0.173545,0.555556,0.133567,0.588517,0.880089,0.395225,0.412294,0.785969,0.899009,0.893784,0.24098,0.284095,0.299104,0.002908,0.847059,0.541667,0.697861,0.620192,0.154639,0.373333,0.266205,0.178923,0.477431,0.077189,0.415652,0.878982,0.18452,0.398551,0.78532,0.898161,0.892508,0.214939,0.246603,0.265901,0.002683,0.824324,0.56,0.669231,0.620192,0.154639,0.378378,0.183843,0.18842,0.496025,0.1629,0.346693,0.866707,0.13992,0.474601,0.777532,0.885267,0.884945,0.208834,0.235983,0.2447,0.01413,0.789474,0.565657,0.525773,0.620192,0.525773,0.378378,0.290216,0.250254,0.45614,0.132668,0.299308,0.866707,0.13992,0.297003,0.777532,0.885267,0.884945,0.204169,0.255107,0.261544,0.01413,0.779221,0.542553,0.525773,0.637615,0.525773,0.383562,0.225734,0.269743,0.722222,0.265394,0.378893,0.881168,0.193604,0.455843,0.778637,0.903201,0.908374,0.240689,0.281614,0.285568,0.010047,0.779221,0.166667,0.618557,0.440367,0.649485,0.369863,0.322049,0.294087,3
410,0.286119,0.094841,0.360795,0.756872,0.176803,0.427918,0.777479,0.736977,0.702139,0.226788,0.261078,0.225415,0.228888,0.775,0.551282,0.820189,0.27027,0.979592,0.493671,0.401235,0.143215,0.284536,0.044541,0.551471,0.759364,0.225092,0.354628,0.785692,0.732913,0.706106,0.130679,0.20953,0.185775,0.119239,0.759036,0.589474,0.61157,0.216981,0.989796,0.5,0.183359,0.229807,0.292929,0.050814,0.550239,0.746391,0.244032,0.416792,0.777572,0.716749,0.691849,0.164451,0.241994,0.209319,0.12735,0.776471,0.572917,0.534759,0.192308,0.989691,0.493333,0.163625,0.228115,0.251736,0.029366,0.387826,0.74405,0.113932,0.402899,0.776897,0.71437,0.688147,0.14668,0.210058,0.186035,0.11751,0.743243,0.59,0.512821,0.192308,0.989691,0.5,0.112664,0.239714,0.230525,0.028533,0.446894,0.745622,0.105083,0.403483,0.789917,0.71437,0.688147,0.146556,0.210058,0.186035,0.11751,0.723684,0.585859,0.412371,0.192308,0.989691,0.5,0.105721,0.345345,0.211988,0.023237,0.385813,0.745622,0.105083,0.252498,0.789917,0.71437,0.688147,0.143283,0.227081,0.198841,0.11751,0.714286,0.56383,0.412371,0.229358,0.989691,0.506849,0.082232,0.363048,0.211988,0.023237,0.385813,0.745622,0.105083,0.247993,0.789917,0.71437,0.688147,0.135524,0.227081,0.198841,0.10314,0.714286,0.544444,0.412371,0.229358,0.989691,0.506849,0.057549,0.363048,7
411,0.110482,0.045857,0.241477,0.118391,0.094767,0.107551,0.13507,0.095865,0.116214,0.445967,0.243861,0.248223,0.035994,0.825,0.75641,0.873817,0.783784,0.520408,0.544304,0.132716,0.116155,0.080412,0.01026,0.203431,0.10611,0.082411,0.061278,0.133678,0.077353,0.099936,0.287203,0.164794,0.166242,0.014265,0.795181,0.8,0.600551,0.759434,0.520408,0.552632,0.029276,0.188891,0.078788,0.010056,0.198565,0.106262,0.088859,0.068966,0.134125,0.077353,0.099936,0.261679,0.142497,0.140323,0.015119,0.776471,0.802083,0.486631,0.754808,0.515464,0.546667,0.023914,0.267327,0.067708,0.005811,0.132174,0.098013,0.041486,0.066667,0.131498,0.069603,0.089121,0.233401,0.123692,0.124661,0.013951,0.743243,0.81,0.466667,0.754808,0.515464,0.554054,0.015721,0.280603,0.402226,0.065909,0.462926,0.258932,0.153626,0.4209,0.335083,0.204631,0.224681,0.725673,0.470561,0.473139,0.025935,0.934211,0.616162,0.837629,0.519231,0.670103,0.635135,0.167081,0.103394,0.469298,0.081923,0.474048,0.233673,0.208452,0.328792,0.28582,0.195187,0.209,0.683653,0.563059,0.531607,0.026113,0.909091,0.351064,0.878866,0.330275,0.845361,0.575342,0.191551,0.153796,0.469298,0.081923,0.474048,0.233673,0.208452,0.322926,0.28582,0.195187,0.209,0.646635,0.563059,0.531607,0.02292,0.909091,0.322222,0.878866,0.330275,0.845361,0.575342,0.134056,0.153796,6
412,0.263456,0.244398,0.258523,0.860104,0.137199,0.462243,0.744137,0.885816,0.888549,0.12207,0.13689,0.142476,0.311029,0.5625,0.730769,0.753943,0.281081,0.979592,0.367089,0.688272,0.263843,0.158763,0.108859,0.257353,0.870109,0.076261,0.286832,0.754691,0.896938,0.899285,0.077532,0.103204,0.106369,0.185077,0.554217,0.768421,0.523416,0.245283,0.989796,0.368421,0.248844,0.330573,0.155556,0.108675,0.251196,0.871362,0.082228,0.328336,0.757212,0.896938,0.899285,0.070642,0.089241,0.089785,0.196162,0.541176,0.770833,0.411765,0.230769,0.989691,0.36,0.203272,0.4367,0.144097,0.193055,0.278261,0.837659,0.048297,0.42029,0.74597,0.853348,0.85595,0.151084,0.164454,0.161645,0.278126,0.648649,0.8,0.602564,0.168269,0.989691,0.378378,0.304803,0.338297,0.130366,0.197225,0.310621,0.835861,0.040548,0.4209,0.757735,0.848309,0.851264,0.164156,0.198813,0.190021,0.281882,0.671053,0.787879,0.515464,0.168269,0.989691,0.378378,0.292289,0.421239,0.119883,0.160623,0.268166,0.835861,0.040548,0.263397,0.757735,0.848309,0.851264,0.16049,0.214925,0.203101,0.281882,0.662338,0.776596,0.515464,0.206422,0.989691,0.383562,0.227346,0.437516,0.119883,0.160623,0.268166,0.835861,0.040548,0.258698,0.757735,0.848309,0.851264,0.1518,0.214925,0.203101,0.24741,0.662338,0.766667,0.515464,0.206422,0.989691,0.383562,0.159106,0.437516,3
413,0.430595,0.088067,0.40625,0.963656,0.241867,0.370709,0.844119,0.987142,0.990473,0.213699,0.123342,0.10545,0.025381,0.6125,0.474359,0.829653,0.578378,0.683673,0.379747,0.351852,0.293917,0.412371,0.079357,0.507353,0.96171,0.469865,0.36897,0.863802,0.975146,0.980196,0.2797,0.169788,0.147558,0.05962,0.795181,0.336842,0.812672,0.254717,0.94898,0.394737,0.254237,0.192767,0.454545,0.100886,0.516746,0.955991,0.380637,0.464768,0.859194,0.967717,0.974328,0.281998,0.188377,0.163799,0.061446,0.776471,0.40625,0.73262,0.278846,0.907216,0.386667,0.25236,0.271895,0.388889,0.059326,0.366957,0.950197,0.173994,0.446377,0.854103,0.961498,0.96887,0.28523,0.224582,0.20118,0.056698,0.743243,0.43,0.710256,0.283654,0.907216,0.391892,0.175109,0.249074,0.411765,0.086599,0.356713,0.933095,0.100514,0.499274,0.852762,0.949966,0.939736,0.26265,0.244729,0.276582,0.052763,0.736842,0.454545,0.60567,0.346154,0.896907,0.391892,0.21932,0.352268,0.378655,0.070527,0.307958,0.933095,0.100514,0.312443,0.852762,0.949966,0.939736,0.256784,0.264562,0.295621,0.052763,0.727273,0.425532,0.60567,0.376147,0.896907,0.39726,0.17059,0.369841,0.378655,0.070527,0.307958,0.933095,0.100514,0.306869,0.852762,0.949966,0.939736,0.242879,0.264562,0.295621,0.046311,0.727273,0.4,0.60567,0.376147,0.896907,0.39726,0.119386,0.369841,3
414,0.246459,0.084072,0.369318,0.828463,0.132956,0.194508,0.720059,0.906205,0.79849,0.148858,0.186847,0.203199,0.00323,0.4,0.679487,0.694006,0.805405,0.336735,0.329114,0.237654,0.307696,0.171134,0.070334,0.176471,0.839282,0.04797,0.116037,0.729674,0.919045,0.810718,0.10692,0.12526,0.13949,0.013899,0.506024,0.842105,0.473829,0.811321,0.622449,0.328947,0.114792,0.265984,0.147475,0.076242,0.203349,0.83413,0.034483,0.116942,0.725881,0.912472,0.804942,0.116027,0.130982,0.134767,0.015895,0.623529,0.885417,0.417112,0.798077,0.608247,0.32,0.092511,0.31121,0.126736,0.04406,0.135652,0.832599,0.016099,0.113043,0.72505,0.911737,0.802598,0.103489,0.113697,0.119719,0.014666,0.567568,0.89,0.4,0.798077,0.608247,0.324324,0.063319,0.32636,0.116057,0.04324,0.156313,0.834358,0.014849,0.113208,0.737201,0.911737,0.802598,0.103402,0.113697,0.119719,0.014666,0.552632,0.888889,0.298969,0.798077,0.608247,0.324324,0.058872,0.456172,0.384503,0.178347,0.254325,0.888352,0.074243,0.237057,0.836786,0.922043,0.851821,0.271509,0.272835,0.309252,0.002325,0.87013,0.691489,0.628866,0.798165,0.340206,0.39726,0.221864,0.193241,0.384503,0.178347,0.254325,0.888352,0.074243,0.232828,0.836786,0.922043,0.851821,0.256808,0.272835,0.309252,0.002041,0.87013,0.677778,0.628866,0.798165,0.340206,0.39726,0.15527,0.193241,1
415,0.226629,0.188119,0.213068,0.864168,0.084866,0.2746,0.737245,0.894183,0.89893,0.102588,0.119673,0.138329,0.130134,0.525,0.833333,0.716088,0.6,0.867347,0.35443,0.435185,0.298786,0.237113,0.096663,0.338235,0.87952,0.119311,0.239896,0.764094,0.904638,0.909737,0.121509,0.129422,0.129087,0.071507,0.771084,0.8,0.606061,0.45283,0.938776,0.368421,0.206471,0.185388,0.232323,0.096476,0.330144,0.880785,0.128647,0.274363,0.766647,0.904638,0.909737,0.11071,0.111911,0.108961,0.07579,0.752941,0.802083,0.491979,0.442308,0.938144,0.36,0.16866,0.26314,0.675347,0.233995,0.582609,0.893694,0.508359,0.623188,0.79655,0.910102,0.912642,0.163957,0.154303,0.147139,0.023252,0.797297,0.25,0.576923,0.182692,0.865979,0.378378,0.457642,0.181226,0.670906,0.515089,0.751503,0.894643,0.501999,0.809869,0.804972,0.910965,0.913848,0.170926,0.154927,0.150964,0.056877,0.815789,0.232323,0.479381,0.091346,0.969072,0.378378,0.802653,0.230113,0.615497,0.482198,0.539792,0.897366,0.427184,0.50772,0.803453,0.916595,0.917699,0.170913,0.175587,0.169194,0.057056,0.818182,0.180851,0.492268,0.151376,0.958763,0.383562,0.670429,0.234356,0.688596,0.642316,0.451557,0.897131,0.303826,0.55397,0.806031,0.918002,0.91292,0.191236,0.19973,0.197819,0.050392,0.844156,0.211111,0.546392,0.206422,0.948454,0.383562,0.592417,0.210868,3
416,0.354108,0.216953,0.298295,0.906447,0.138614,0.283753,0.766112,0.952134,0.935691,0.112938,0.139994,0.144254,0.003692,0.4125,0.794872,0.687697,0.935135,0.173469,0.341772,0.478395,0.289836,0.107216,0.065019,0.22549,0.91577,0.068881,0.065189,0.776783,0.962359,0.945585,0.073364,0.100499,0.108493,0.001463,0.60241,0.8,0.490358,0.882075,0.428571,0.342105,0.085516,0.319887,0.276768,0.115557,0.291866,0.919502,0.112732,0.205397,0.791386,0.963755,0.939168,0.116597,0.116409,0.122939,0.007947,0.741176,0.65625,0.489305,0.807692,0.319588,0.346667,0.154814,0.275897,0.190972,0.073831,0.193043,0.908265,0.042105,0.16087,0.78464,0.950965,0.926282,0.156335,0.172888,0.177586,0.007333,0.810811,0.71,0.538462,0.836538,0.309278,0.351351,0.099563,0.20217,0.136725,0.08319,0.206413,0.895582,0.027984,0.123367,0.785405,0.935255,0.911482,0.190218,0.215993,0.215208,0.007691,0.828947,0.747475,0.489691,0.850962,0.381443,0.351351,0.087065,0.243309,0.258772,0.087358,0.290657,0.909714,0.079383,0.158038,0.82012,0.936027,0.917699,0.271674,0.268107,0.254217,0.000179,0.896104,0.595745,0.579897,0.729358,0.329897,0.383562,0.116092,0.149879,0.688596,0.642316,0.451557,0.897131,0.303826,0.55397,0.806031,0.918002,0.91292,0.191236,0.19973,0.197819,0.050392,0.844156,0.211111,0.546392,0.206422,0.948454,0.383562,0.592417,0.210868,1
417,0.376771,0.020323,0.471591,0.559264,0.196605,0.329519,0.768305,0.407151,0.464363,0.537595,0.382162,0.389218,0.008768,0.55,0.525641,0.776025,0.594595,0.326531,0.78481,0.151235,0.359158,0.14433,0.015122,0.156863,0.447015,0.115621,0.104302,0.633026,0.314363,0.36119,0.669654,0.639825,0.615074,0.0203,0.831325,0.831579,0.798898,0.768868,0.561224,0.802632,0.046995,0.161467,0.319192,0.030126,0.425837,0.534283,0.240053,0.263868,0.711571,0.403017,0.449895,0.690847,0.663368,0.621326,0.023066,0.894118,0.635417,0.81016,0.629808,0.587629,0.746667,0.089994,0.137227,0.159722,0.019982,0.212174,0.574072,0.090402,0.150725,0.740491,0.448717,0.491904,0.644309,0.716851,0.685477,0.021284,0.891892,0.75,0.782051,0.721154,0.57732,0.716216,0.047598,0.123162,0.146264,0.019141,0.244489,0.575285,0.083381,0.150943,0.752901,0.448717,0.491904,0.643764,0.716851,0.685477,0.021284,0.868421,0.747475,0.68299,0.721154,0.57732,0.716216,0.043947,0.196265,0.134503,0.015589,0.211073,0.575285,0.083381,0.09446,0.752901,0.448717,0.491904,0.629385,0.774945,0.732663,0.021284,0.857143,0.734043,0.68299,0.733945,0.57732,0.726027,0.034183,0.216768,0.134503,0.015589,0.211073,0.575285,0.083381,0.092774,0.752901,0.448717,0.491904,0.595305,0.774945,0.732663,0.018681,0.857143,0.722222,0.68299,0.733945,0.57732,0.726027,0.023922,0.216768,8
418,0.11898,0.09762,0.173295,0.965985,0.080622,0.121281,0.846894,0.990664,0.990922,0.185084,0.111487,0.109301,0.064144,0.5625,0.820513,0.769716,0.794595,0.622449,0.379747,0.209877,0.28183,0.086598,0.022538,0.144608,0.96667,0.070111,0.0691,0.849314,0.992256,0.992207,0.108587,0.067208,0.066667,0.025421,0.542169,0.852632,0.509642,0.768868,0.622449,0.381579,0.048536,0.398579,0.115152,0.042324,0.272727,0.923959,0.070292,0.089955,0.788452,0.955966,0.963326,0.291872,0.197913,0.168996,0.013762,0.870588,0.802083,0.625668,0.725962,0.649485,0.346667,0.059786,0.173103,0.098958,0.024459,0.186087,0.923257,0.032817,0.086957,0.78781,0.955596,0.962886,0.260332,0.171794,0.150167,0.012699,0.851351,0.81,0.6,0.725962,0.649485,0.351351,0.040611,0.182352,0.09062,0.023622,0.214429,0.925208,0.030268,0.087083,0.801013,0.955596,0.962886,0.260112,0.171794,0.150167,0.012699,0.828947,0.808081,0.5,0.725962,0.649485,0.351351,0.037313,0.271975,0.083333,0.019238,0.185121,0.925208,0.030268,0.054496,0.801013,0.955596,0.962886,0.254302,0.185717,0.160504,0.012699,0.818182,0.797872,0.5,0.738532,0.649485,0.356164,0.029023,0.291055,0.083333,0.019238,0.185121,0.925208,0.030268,0.053524,0.801013,0.955596,0.962886,0.240532,0.185717,0.160504,0.011146,0.818182,0.788889,0.5,0.738532,0.649485,0.356164,0.020311,0.291055,1
419,0.433428,0.031093,0.576705,0.922792,0.314003,0.393593,0.803527,0.947378,0.951195,0.28828,0.312729,0.296801,0.049377,0.5625,0.230769,0.716088,0.362162,0.77551,0.367089,0.212963,0.343228,0.498969,0.065513,0.754902,0.942982,0.576876,0.329857,0.820247,0.97186,0.972357,0.139016,0.1263,0.115499,0.01335,0.807229,0.463158,0.614325,0.438679,0.72449,0.368421,0.211864,0.19748,0.80404,0.207665,0.830144,0.942621,0.875332,0.634183,0.807368,0.975822,0.979188,0.161793,0.099496,0.097849,0.017833,0.894118,0.333333,0.553476,0.365385,0.701031,0.346667,0.465702,0.131724,0.690972,0.12001,0.591304,0.942091,0.408669,0.613043,0.806783,0.975619,0.978938,0.144309,0.086366,0.08688,0.016455,0.878378,0.36,0.530769,0.365385,0.701031,0.351351,0.322271,0.139205,0.63275,0.119255,0.681363,0.944082,0.376927,0.613933,0.820304,0.975619,0.978938,0.144187,0.086366,0.08688,0.016455,0.855263,0.353535,0.430412,0.365385,0.701031,0.351351,0.304726,0.216787,0.55848,0.218376,0.455017,0.930091,0.240434,0.351499,0.816943,0.959319,0.957458,0.128888,0.148067,0.148748,0.007691,0.831169,0.585106,0.404639,0.646789,0.257732,0.356164,0.331828,0.245349,0.55848,0.218376,0.455017,0.930091,0.240434,0.345227,0.816943,0.959319,0.957458,0.121909,0.148067,0.148748,0.00675,0.831169,0.566667,0.404639,0.646789,0.257732,0.356164,0.232227,0.245349,3
420,0.515581,0.060448,0.40625,0.317734,0.207921,0.427918,0.246509,0.333172,0.350755,0.12207,0.17217,0.179502,0.014305,0.525,0.653846,0.719243,0.751351,0.418367,0.316456,0.317901,0.368019,0.649485,0.044788,0.482843,0.281105,0.174662,0.415906,0.222137,0.290725,0.311635,0.194456,0.270079,0.281741,0.003109,0.554217,0.578947,0.652893,0.679245,0.05102,0.302632,0.208012,0.348713,0.458586,0.088275,0.423445,0.265401,0.136605,0.352324,0.212631,0.272715,0.292702,0.168249,0.196474,0.200179,0.012212,0.6,0.71875,0.534759,0.740385,0.556701,0.306667,0.191945,0.369807,0.394097,0.051015,0.295652,0.258621,0.063777,0.34058,0.210243,0.266606,0.284203,0.150068,0.170545,0.177905,0.011268,0.540541,0.73,0.512821,0.740385,0.556701,0.310811,0.132314,0.387461,0.257552,0.10667,0.372745,0.291751,0.076528,0.248186,0.25732,0.292168,0.310879,0.509392,0.508355,0.511717,0.01413,0.881579,0.727273,0.721649,0.668269,0.680412,0.351351,0.147181,0.172337,0.236842,0.086873,0.321799,0.291751,0.076528,0.155313,0.25732,0.292168,0.310879,0.498015,0.549553,0.546942,0.01413,0.87013,0.712766,0.721649,0.683486,0.680412,0.356164,0.114479,0.193289,0.236842,0.086873,0.321799,0.291751,0.076528,0.152542,0.25732,0.292168,0.310879,0.471049,0.549553,0.546942,0.012402,0.87013,0.7,0.721649,0.683486,0.680412,0.356164,0.080117,0.193289,0
421,0.33711,0.035609,0.451705,0.662131,0.213579,0.308924,0.745166,0.600687,0.593924,0.34825,0.285634,0.24763,0.045685,0.9125,0.474359,0.823344,0.524324,0.72449,0.582278,0.194444,0.064587,0.802062,0.060898,0.598039,0.647413,0.425584,0.555411,0.718515,0.590365,0.587604,0.13589,0.176446,0.169427,0.020117,0.698795,0.368421,0.663912,0.386792,0.785714,0.565789,0.307396,0.271597,0.733333,0.079868,0.54067,0.661529,0.343501,0.586207,0.727642,0.607249,0.602686,0.124193,0.186398,0.17724,0.017445,0.705882,0.458333,0.566845,0.480769,0.639175,0.546667,0.269352,0.356036,0.657986,0.061422,0.372174,0.676771,0.147368,0.553623,0.754483,0.61412,0.613732,0.205962,0.234265,0.215686,0.006439,0.864865,0.47,0.651282,0.543269,0.536082,0.567568,0.211354,0.155484,0.602544,0.060617,0.428858,0.678201,0.135922,0.554427,0.767127,0.61412,0.613732,0.205788,0.234265,0.215686,0.006439,0.842105,0.464646,0.551546,0.543269,0.536082,0.567568,0.19942,0.237608,0.476608,0.231034,0.195502,0.64003,0.083952,0.296094,0.73849,0.573212,0.571144,0.205162,0.261692,0.252513,0.003041,0.818182,0.648936,0.579897,0.802752,0.463918,0.589041,0.298291,0.252494,0.476608,0.231034,0.195502,0.64003,0.083952,0.290812,0.73849,0.573212,0.571144,0.194053,0.261692,0.252513,0.002669,0.818182,0.633333,0.579897,0.802752,0.463918,0.589041,0.208756,0.252494,4
